tot_net_dem,tot_dem,tot_res
2049.448479999999,4581.948479999999,2532.5
1824.286958000001,4432.586958000001,2608.2999999999997
1413.16934,4103.56934,2690.4
1065.2825119999998,3781.282512,2716.0000000000005
944.3171090000001,3520.5171090000003,2576.2000000000003
820.0133209999999,3358.6133210000003,2538.6000000000004
697.3479120000002,3289.6479120000004,2592.3
638.7451570000003,3261.745157,2622.9999999999995
730.5979430000007,3310.997943,2580.399999999999
1099.4555140000011,3496.055514000001,2396.6
1488.6282360000005,3907.128236,2418.4999999999995
1459.3577949999994,4222.7577949999995,2763.4
341.6341159999997,4164.034116000001,3822.400000000001
-309.7609240000015,4091.0390759999996,4400.800000000001
-598.4649429999995,4032.635057,4631.099999999999
-643.2364540000003,4000.7635460000006,4644.000000000001
-998.5489050000006,3945.851095000001,4944.4000000000015
-920.1630770000006,3913.9369229999998,4834.1
-531.5002929999987,3881.199707,4412.699999999999
-466.6813060000013,3839.118694,4305.800000000001
17.310492999999497,3812.310492999999,3794.9999999999995
709.7255890000001,3832.925589000001,3123.2000000000007
1963.1191520000011,4110.119152000001,2147.0
2143.8798629999974,4474.779862999998,2330.9000000000005
2033.240233999999,4425.240233999999,2392.0
1863.9921749999994,4270.592175000001,2406.6000000000013
1658.4178109999984,4003.617810999999,2345.2000000000007
1354.044577999999,3684.8445779999997,2330.8000000000006
1185.2653010000004,3437.9653010000006,2252.7000000000003
1098.3301819999997,3291.730182,2193.4
1159.4272329999994,3236.1272329999997,2076.7000000000003
979.1678820000002,3219.8678820000005,2240.7000000000003
1021.9273200000002,3255.2273200000004,2233.3
1126.6824229999984,3441.8824229999987,2315.2000000000003
1285.104351,3836.4043510000006,2551.3000000000006
1306.9146019999998,4121.514602,2814.6000000000004
277.9665849999983,4061.7665849999994,3783.800000000001
-428.85882099999935,4017.0411790000003,4445.9
-836.1195959999991,3998.180404000001,4834.3
-1122.9934229999972,3969.3065770000003,5092.299999999997
-1257.2216279999984,3945.4783719999996,5202.699999999998
-1285.769107000001,3921.730893,5207.500000000001
-1194.6673689999993,3914.2326309999994,5108.899999999999
-965.1676810000004,3884.232319,4849.400000000001
-501.11026300000185,3858.7897369999996,4359.9000000000015
365.4178719999977,3863.0178719999994,3497.6000000000017
1440.8295429999994,4079.9295429999993,2639.1
1806.3252409999996,4378.925241,2572.6000000000004
2342.9958499999984,4322.295849999999,1979.3
2337.1368170000005,4162.036817,1824.8999999999999
2242.4807219999993,3903.780722,1661.3000000000004
2046.5832120000005,3600.7832120000003,1554.1999999999998
1954.2526083,3368.9526083,1414.7
1692.594026399998,3223.4940263999983,1530.9000000000003
1543.5004909000002,3159.0004909000004,1615.5000000000002
1337.9306700999994,3142.2306700999993,1804.3
1380.2306180000005,3172.0306180000002,1791.7999999999997
2023.7468059999999,3331.946806,1308.2
2780.5851090000006,3689.5851090000006,908.9999999999999
3095.4333979999997,3950.833398,855.4000000000004
2065.119982,3937.819982000001,1872.7000000000005
1558.1093640000004,3935.7093640000003,2377.6
1316.4361309999986,3939.036130999999,2622.6000000000004
1195.6093909999981,3940.2093909999994,2744.6000000000013
1146.2676690000008,3925.4676690000006,2779.2
1165.3247669999987,3909.4247669999995,2744.100000000001
1249.3277579999985,3894.1277579999987,2644.8
1406.553527,3838.753527,2432.2
1839.472969,3813.272969,1973.8000000000002
2627.2463230000003,3802.146323,1174.8999999999996
3641.5530079999994,3963.9530079999995,322.40000000000003
3865.681750999999,4215.381750999999,349.7
3707.331082000001,4125.931082000001,418.6
3315.200776999999,3998.4007769999994,683.2000000000003
2983.9042770000005,3790.104277000001,806.2000000000004
2872.615252999999,3566.015252999999,693.4000000000001
2779.7248605999994,3356.9248605999996,577.2
2711.937834899999,3213.037834899999,501.09999999999997
2636.9251357000003,3132.4251357000003,495.50000000000006
2646.3868596,3096.6868596000004,450.30000000000007
2706.2594307,3103.6594307,397.4000000000001
2830.255767,3160.955767,330.7
2938.205391,3305.305391,367.1000000000001
2655.4090499999998,3398.00905,742.6000000000004
1860.492136,3461.1921359999997,1600.6999999999996
1295.9762789999986,3539.976278999999,2244.0000000000005
1023.6770329999999,3592.8770329999998,2569.2
932.1038620000004,3609.003862000001,2676.9000000000005
866.6219449999999,3581.2219449999993,2714.5999999999995
895.7071489999994,3551.7071490000003,2656.000000000001
978.3029939999983,3507.102993999999,2528.8000000000006
1196.4960459999984,3472.496045999999,2276.0000000000005
1598.608385999999,3445.608386,1847.000000000001
2462.0671879999995,3477.167188,1015.1000000000004
3419.3467419999997,3710.3467419999997,291.0
3143.8697840000013,3973.069784000001,829.2
2931.8853260000005,3907.3853260000005,975.5
2656.678943000001,3778.678943000001,1122.0
2610.215622999999,3627.715622999999,1017.5
2414.6789095999984,3437.3789095999987,1022.7
2361.716195399999,3278.616195399999,916.9
2250.435532000001,3143.935532000001,893.5
2126.4257124999995,3066.6257124999997,940.2
1997.2199069000003,3024.7199069000003,1027.5
2146.7614999000007,3016.5614999000004,869.8
2174.9511332000006,3042.9511332000006,867.9999999999999
2497.2125690000003,3112.6125690000003,615.4
2152.6783901000003,3138.078390100001,985.4000000000005
1626.2814674,3190.4814674,1564.1999999999998
183.5772810000003,3297.5772810000003,3114.0
-1.4858190000009017,3359.614181,3361.100000000001
51.536342000000786,3399.6363420000002,3348.0999999999995
783.1134139999995,3417.9134139999996,2634.8
637.5073330000009,3407.2073330000003,2769.6999999999994
939.7646519999989,3394.3646519999998,2454.600000000001
1157.3692899999987,3394.969289999999,2237.6000000000004
1000.6203989999995,3388.620398999999,2387.9999999999995
1531.1870339999996,3437.587033999999,1906.3999999999996
2855.441881,3682.141881,826.6999999999998
2219.0032550000005,4004.6032550000004,1785.6000000000001
1912.3551730000004,3964.1551730000006,2051.8
2068.4645359999995,3837.9645359999995,1769.5
2281.338055,3631.3380549999997,1349.9999999999998
1532.9217304000001,3401.0217304,1868.0999999999997
852.425548499999,3204.025548499999,2351.6
562.0057735,3063.5057735,2501.5
504.83880820000104,3003.338808200001,2498.5
533.1984553000002,2985.4984553000004,2452.3
914.3195177000007,3004.119517700001,2089.8
1331.9134543,3123.5134543,1791.6
1375.0771490000004,3409.577149,2034.4999999999998
1055.7702680000011,3641.270268,2585.499999999999
399.7232219999996,3714.3232219999995,3314.6
-47.150383999999576,3793.549616000001,3840.7000000000007
-114.39485200000217,3880.705147999999,3995.1000000000013
-153.39048199999934,3915.3095180000014,4068.7000000000007
13.545003000000179,3964.745003000001,3951.2000000000007
345.2209719999996,3968.320972000001,3623.1000000000013
466.0740249999999,3973.774025,3507.7000000000003
681.4405219999994,3967.0405219999993,3285.6
1106.949050000001,3951.14905,2844.199999999999
1860.4469590000008,4005.3469590000004,2144.8999999999996
3108.0497969999997,4269.949796999999,1161.8999999999999
3174.22829,4508.428289999999,1334.1999999999991
2752.284767999998,4413.784767999999,1661.5000000000005
2527.220486,4201.020486,1673.8
2255.136574,3923.0365740000007,1667.9000000000008
1935.3598970999994,3606.6598970999994,1671.3
1572.2818604000004,3341.7818604000004,1769.5
1323.5456751000002,3183.3456751000003,1859.8000000000002
1331.6325051000017,3092.4325051000014,1760.7999999999997
1039.5935757,3051.4935757000003,2011.9000000000003
1085.6774887999993,3043.4774887999993,1957.8
1303.1311615000006,3083.4311615000006,1780.3
2185.1023004,3324.1023004,1139.0
2165.4924020000003,3550.692402,1385.1999999999998
1641.6777840000009,3638.2777840000003,1996.5999999999995
1034.3432660000021,3742.7432659999995,2708.3999999999974
619.5031470000004,3841.1031470000007,3221.6000000000004
48.045022000000245,3921.7450220000005,3873.7000000000003
-367.53864900000053,3941.9613509999995,4309.5
-423.4575099999993,3925.142490000001,4348.6
-393.3884759999992,3916.211524000001,4309.6
-13.276445999998941,3895.423554,3908.699999999999
475.3063969999994,3867.8063969999994,3392.5
1588.1123879999996,3847.7123879999995,2259.6
1368.6067999999987,4038.5067999999987,2669.9
1727.5637429999988,4340.963742999998,2613.3999999999996
1670.1381560000004,4262.5381560000005,2592.4
1507.3260210000003,4091.8260210000003,2584.5
1156.5797620000012,3809.779762000001,2653.2
946.855853699999,3503.0558536999993,2556.2000000000003
681.9278290000002,3276.827829,2594.8999999999996
476.99953440000036,3118.8995344,2641.8999999999996
437.3981965000012,3054.698196500001,2617.2999999999997
905.1842433000006,3012.1842433000006,2107.0
1216.0434268999995,3033.3434269,1817.3000000000004
1493.1389396999982,3126.738939699999,1633.6000000000006
2141.4837279999983,3392.883727999999,1251.4000000000008
2268.266853,3615.466853,1347.2
1829.9001099999998,3711.70011,1881.8000000000004
925.0846460000007,3786.284646,2861.1999999999994
1220.6998430000012,3858.7998430000016,2638.1000000000004
1031.4782160000004,3910.378216,2878.8999999999996
1070.761501999999,3931.6615019999995,2860.9000000000005
951.8669849999987,3887.0669849999995,2935.2000000000007
992.3908569999999,3873.190857,2880.8
1187.668065999998,3854.7680659999987,2667.100000000001
1569.0898520000005,3819.589852,2250.4999999999995
2208.811724,3812.1117240000003,1603.3000000000002
3032.571914000001,3962.271914000001,929.6999999999997
3218.575016999999,4288.275016999999,1069.7
2385.013664,4246.313664,1861.3000000000004
1966.2223530000006,4125.8223530000005,2159.6
1705.2594339999996,3832.7594339999996,2127.5
1520.7163499,3519.9163499,1999.2
1453.6672831000003,3296.0672831000006,1842.4000000000003
1398.3112314000002,3157.8112314000005,1759.5000000000002
1113.058917,3076.0589170000003,1963.0000000000002
1176.002018299999,3048.3020182999994,1872.3000000000004
1319.5765277000016,3070.076527700002,1750.5000000000002
1650.2509321999996,3193.9509322000004,1543.7000000000007
1681.696021999999,3485.396021999999,1803.7
1757.1817839999994,3703.281783999999,1946.0999999999995
1191.5096449999992,3757.0096450000005,2565.5000000000014
337.2165820000014,3807.716582,3470.4999999999986
-428.1936209999967,3838.3063790000006,4266.499999999997
-858.0431309999981,3869.8568689999997,4727.899999999998
-1017.9382030000011,3891.9617969999995,4909.900000000001
-142.806505999999,3892.3934940000004,4035.1999999999994
413.88725999999997,3888.28726,3474.4
614.2957360000014,3878.095736,3263.799999999999
1011.5101710000004,3836.510171,2824.9999999999995
1887.9616090000006,3829.1616090000007,1941.2
3669.676914,3975.576914,305.9
4138.202625999999,4302.5026259999995,164.29999999999998
4048.0496070000017,4259.749607000002,211.69999999999996
3872.715655,4156.515655,283.8
3408.7330919999995,3878.6330919999996,469.9
3318.480138600001,3578.2801386000006,259.7999999999999
2979.3970974,3339.4970974,360.09999999999997
2687.0491377999997,3196.1491377999996,509.09999999999974
2605.8364317000005,3122.5364317000003,516.6999999999999
2146.5906029999987,3088.090602999999,941.5000000000006
2119.3239292,3109.1239292,989.8
2412.174947999999,3218.7749479999993,806.6000000000001
2796.690334000001,3514.3903340000006,717.7
2741.4597720000006,3737.459772000001,996.0000000000003
2543.938825999999,3824.7388259999993,1280.8000000000002
2408.602992,3898.202992000001,1489.6000000000006
2370.463540999999,3937.063541,1566.6000000000006
2125.5530089999993,3978.453009,1852.9000000000003
1895.1472429999994,3975.1472429999994,2080.0
1752.7825369999996,3934.1825369999997,2181.4
1941.90628,3915.20628,1973.3
2035.4615250000002,3887.8615250000003,1852.4
2368.777682000001,3851.177682000001,1482.4000000000003
2960.245915,3848.9459150000002,888.7000000000002
3537.2943080000005,3995.3943080000004,458.1
3830.15504,4306.45504,476.2999999999999
3699.457803999999,4232.557803999999,533.0999999999999
3548.636167,4100.236167,551.5999999999999
3274.052650000001,3902.252650000001,628.1999999999998
3052.4007487,3648.3007487,595.9000000000001
2945.4931938000004,3428.3931938000005,482.90000000000003
2680.879177200001,3264.479177200001,583.5999999999999
2540.5603929,3153.5603929,613.0000000000001
2388.884593499999,3098.5845934999993,709.7000000000002
2151.7332437999994,3084.4332437999997,932.7000000000004
2029.2755399999999,3126.27554,1097.0000000000002
2025.8012879999999,3239.2012879999997,1213.3999999999999
1725.411260000001,3300.01126,1574.5999999999992
1013.0822380000018,3415.9822380000005,2402.8999999999987
408.10649900000044,3543.506499,3135.3999999999996
541.1712210000005,3618.271221000001,3077.1000000000004
528.7033190000011,3625.603319000001,3096.9
487.9107409999997,3563.210741,3075.3
574.1901710000006,3497.2901709999996,2923.099999999999
677.6006410000009,3445.200640999999,2767.599999999998
842.7000219999977,3392.600021999999,2549.9000000000015
1335.5528569999994,3366.1528569999996,2030.6000000000001
2256.466378,3396.566378,1140.1000000000001
3290.2284609999997,3604.8284609999996,314.6000000000001
3559.1889710000005,3977.4889710000007,418.29999999999995
3376.9627700000005,3972.4627700000005,595.4999999999999
2890.476638000001,3856.676638000001,966.1999999999997
2385.8486899999994,3707.6486899999995,1321.8000000000002
1993.6226670000003,3521.022667,1527.3999999999999
1836.3367018999995,3349.8367018999998,1513.5000000000002
2187.6146507000003,3088.3146507,900.7
2096.1744478000005,3017.9744478000007,921.8000000000001
1951.8279909999999,2978.527991,1026.7
2126.245048799999,2974.645048799999,848.4000000000002
2151.9307713999997,3008.7307713999994,856.7999999999998
2454.686462,3085.686462,631.0
2114.7408373,3117.5408373000005,1002.8000000000008
1529.5601746999987,3168.160174699999,1638.6000000000004
78.2385904000007,3267.5385904,3189.2999999999993
-179.10503399999925,3323.0949659999997,3502.199999999999
-145.6044869999978,3356.3955130000004,3501.999999999998
593.8654170000009,3372.9654170000003,2779.0999999999995
542.8497279999983,3359.949727999999,2817.100000000001
996.3058929999993,3346.3058929999997,2350.0000000000005
1368.9613379999982,3347.361337999999,1978.4000000000005
986.2717040000002,3342.9717039999996,2356.6999999999994
1383.149797999999,3395.749797999998,2012.599999999999
2682.4790969999985,3654.579096999999,972.1000000000001
2047.6455270000001,3993.645527,1946.0
1741.4571980000014,3950.057198000001,2208.5999999999995
1907.7777210000002,3817.677721,1909.8999999999999
2110.7752389999996,3596.1752389999992,1485.3999999999996
1368.850797700001,3348.9507977000007,1980.0999999999997
624.7838600000005,3143.9838600000003,2519.2
412.0224452000002,3008.7224452,2596.7
369.7608697000014,2951.860869700001,2582.0999999999995
443.7484006000009,2939.6484006000005,2495.8999999999996
845.5348748000006,2970.3348748000003,2124.7999999999997
1237.4730045000003,3102.2730045000003,1864.8
1325.8972070000004,3389.197207,2063.2999999999997
944.1345020000017,3607.6345020000003,2663.4999999999986
159.53529300000218,3677.3352930000005,3517.7999999999984
-261.5407870000013,3761.1592129999995,4022.7000000000007
-280.087417000002,3856.6125829999987,4136.700000000001
-314.3297270000021,3895.3702729999995,4209.700000000002
-51.342551999999614,3950.6574479999995,4001.999999999999
269.8836339999989,3955.5836339999996,3685.7000000000007
400.88923699999896,3961.389236999999,3560.5
637.8099120000011,3953.309912,3315.499999999999
1026.322400000001,3934.7223999999997,2908.3999999999987
1804.572694,3995.4726939999996,2190.8999999999996
2974.7978779999994,4286.497877999999,1311.7
3085.488726000001,4552.088726000001,1466.6
2653.6530480000006,4448.953048,1795.2999999999997
2415.5423149999992,4213.942314999999,1798.4
2112.236343,3909.336343,1797.1
1840.1989205999992,3559.0989205999995,1718.9000000000003
1465.3337731000001,3274.0337731000004,1808.7000000000003
1178.7480081000003,3115.3480081000002,1936.6
1202.9853693999999,3025.7853694000005,1822.8000000000006
908.8047447999998,2988.1047448000004,2079.3000000000006
956.2420241000009,2989.2420241000004,2032.9999999999995
1118.1521184000005,3045.6521184000003,1927.4999999999998
1936.2717665999996,3289.2717665999994,1352.9999999999998
1893.2294030000005,3509.2294030000003,1615.9999999999998
1427.4082020000005,3594.2082019999993,2166.799999999999
877.4148310000023,3704.614831,2827.1999999999975
467.2241829999989,3811.4241829999996,3344.2000000000007
-104.93702000000076,3900.16298,4005.100000000001
-442.46665700000085,3922.6333429999995,4365.1
-467.7285520000005,3903.5714479999997,4371.3
-483.55614600000035,3892.843854,4376.400000000001
-58.39375099999779,3869.806249,3928.199999999998
489.6417869999991,3838.941786999999,3349.2999999999997
1600.643524,3815.2435240000004,2214.6000000000004
1391.7461439999993,4017.646143999999,2625.8999999999996
1657.8020809999994,4353.402080999999,2695.6
1667.6898560000004,4272.489856,2604.7999999999997
1501.8408060000002,4088.540806,2586.7
1136.0348420000005,3784.6348420000004,2648.6
845.6134459999998,3451.613446,2606.0
652.4550948000006,3211.7550948000003,2559.2999999999997
508.21596459999955,3053.7159645999996,2545.5
474.16191379999964,2991.6619137999996,2517.5
902.9970995000008,2952.7970995000005,2049.7999999999997
1229.7614090999991,2982.2614090999996,1752.5000000000005
1562.3512086999995,3090.5512086999993,1528.1999999999998
2137.3824430000004,3361.1824429999997,1223.7999999999995
2180.4855219999995,3578.485521999999,1397.9999999999995
1686.8143799999993,3674.7143799999994,1987.9
712.1484219999988,3752.5484219999994,3040.4000000000005
858.3202930000007,3830.0202930000014,2971.7000000000007
874.1011609999991,3887.9011609999993,3013.8
866.987544999999,3911.9875449999995,3045.0000000000005
826.6081310000018,3861.108131000002,3034.5
1088.582241000001,3845.9822410000006,2757.3999999999996
1051.3092289999995,3826.2092289999996,2774.9
1549.5301350000018,3785.6301350000003,2236.0999999999985
2090.2488890000013,3777.948889000001,1687.6999999999998
3034.881789,3938.781789,903.9000000000001
3218.9883010000012,4295.488301000001,1076.5
2429.031588,4254.131588,1825.1000000000001
2006.9943979999994,4126.594397999999,2119.6
1707.3842029999992,3807.8842029999987,2100.4999999999995
1453.4387895999998,3466.0387896,2012.6000000000004
1335.6590484,3230.0590484,1894.3999999999999
1246.1980829999993,3092.0980830000003,1845.900000000001
1067.1064757999995,3015.7064758,1948.6000000000006
1149.9214291999995,2993.4214291999997,1843.5000000000002
1300.4981512999987,3025.398151299999,1724.9000000000003
1625.9075845999987,3162.2075845999993,1536.3000000000006
1681.2999629999986,3453.399962999999,1772.1000000000004
1794.347337,3664.2473369999993,1869.8999999999994
1209.7802949999982,3718.6802949999997,2508.9000000000015
210.09135600000081,3773.991356,3563.899999999999
-402.5649419999977,3807.835058,4210.399999999998
-649.4057959999991,3842.9942040000005,4492.4
-689.6938299999983,3867.8061700000007,4557.499999999999
-238.06594499999937,3867.3340549999984,4105.399999999998
219.88095500000054,3862.6809550000007,3642.8
509.9335270000015,3851.3335269999993,3341.399999999998
739.1974289999998,3804.697429,3065.5
1536.993661,3796.893661,2259.9
3493.487228000002,3954.787228000002,461.3
3987.221319999999,4314.121319999999,326.90000000000003
3919.7227180000004,4270.6227180000005,350.9
3760.027932000001,4163.027932000001,403.0000000000001
3292.7768819999997,3860.6768819999998,567.9000000000001
3162.9261113999996,3532.9261113999996,369.9999999999999
2816.121340500001,3278.4213405000014,462.3
2558.9836445000005,3135.8836445000006,576.9000000000001
2559.1227362999994,3066.0227362999995,506.90000000000003
2107.999566899999,3037.4995668999995,929.5000000000002
2086.4378919999995,3067.8378919999996,981.4000000000001
2400.9187143,3190.7187143,789.8
2809.5305640000006,3488.2305640000004,678.7
2767.158844999999,3702.558844999999,935.4000000000001
2418.0921719999997,3792.6921719999996,1374.6000000000001
2171.8631040000014,3873.4631040000013,1701.6
1958.9222079999984,3918.7222079999997,1959.8000000000013
1967.926340999999,3964.6263409999992,1996.7000000000003
1738.618832,3961.4188320000007,2222.8000000000006
1541.3017259999997,3916.501726,2375.2000000000003
1626.6210859999992,3894.921086,2268.3000000000006
1983.5758909999988,3864.875890999999,1881.3
2318.145786,3824.145786,1506.0000000000002
2719.6605529999997,3821.3605529999995,1101.6999999999998
3480.5839490000008,3982.6839490000007,502.09999999999997
3821.3096589999986,4328.0096589999985,506.6999999999999
3687.7176810000005,4248.617681000001,560.9
3525.947306999999,4103.347306999999,577.4
3235.690740000001,3887.090740000001,651.3999999999999
3039.1959894,3609.2959894,570.1
2890.9737823999994,3374.8737823999995,483.9000000000002
2683.6017532000005,3206.6017532000005,522.9999999999999
2437.2910157,3099.0910157000003,661.8000000000002
2288.0732828000005,3046.7732828000003,758.6999999999999
2094.4029344,3040.3029344,945.9
2001.2878552999998,3089.2878553,1088.0000000000002
1960.2064830000004,3209.2064830000004,1249.0
1669.6462810000007,3267.8462809999996,1598.199999999999
810.6258929999999,3380.2258930000003,2569.6000000000004
315.8786510000009,3504.478651000001,3188.6
471.98097999999936,3579.68098,3107.7000000000007
517.2107680000004,3585.410768,3068.2
513.7610209999989,3519.461021,3005.700000000001
572.8289920000016,3449.728992000001,2876.8999999999996
652.0376100000003,3396.1376099999993,2744.099999999999
770.7892999999995,3343.2893,2572.5000000000005
1293.300110399999,3319.000110399999,2025.6999999999998
2218.775328000001,3351.9753280000014,1133.2000000000003
3285.376142,3570.376142,284.99999999999994
3629.189236000001,3966.089236000001,336.9
3415.9142999999995,3961.6142999999993,545.7
2901.7310059999995,3837.1310059999996,935.4000000000001
2366.8859680000005,3676.6859680000002,1309.8
1996.5217553000002,3477.7217553000005,1481.2000000000003
1764.5242200000002,3297.42422,1532.8999999999996
1517.9409630999992,3161.3409630999995,1643.4000000000003
1329.7830111000003,3087.1830111,1757.3999999999996
1258.6288790999993,3057.4288790999994,1798.8000000000002
1282.5696607999994,3063.469660799999,1780.8999999999996
1239.3471237,3091.6471237,1852.3
1358.4857260000013,3187.185726000001,1828.6999999999998
801.8060337000011,3199.9060337,2398.099999999999
60.037976699997216,3236.1379766999985,3176.1000000000013
-296.35892800000056,3291.841072,3588.2000000000007
-332.32662100000016,3348.473379,3680.8
-572.3904990000015,3355.509501,3927.9000000000015
-452.3724000000002,3351.1276000000003,3803.5000000000005
-346.17648200000167,3342.0235179999995,3688.200000000001
-328.42332900000156,3312.5766709999994,3641.000000000001
114.92277129999866,3296.5227712999995,3181.600000000001
677.451722199999,3311.951722199999,2634.5
1726.9766339999994,3362.3766339999997,1635.4000000000003
1997.0077229999993,3608.3077229999994,1611.3000000000002
2269.705025,3976.0050250000004,1706.3000000000002
2411.5204230000004,3956.1204230000003,1544.6
2205.6299980000013,3832.4299980000014,1626.8000000000002
1850.289326,3600.689326,1750.4
1173.7293196999995,3344.0293196999996,2170.3
915.5270313000001,3148.0270313,2232.5
1148.183369999999,3039.883369999999,1891.7
1424.9959855,2987.8959855000003,1562.9000000000003
1544.6820776,2972.9820776,1428.3000000000002
1649.690679099999,3006.3906790999995,1356.7000000000005
1782.0290280000002,3137.8290280000006,1355.8000000000004
1948.7337449999993,3434.5337449999993,1485.8
1688.9120370000003,3643.2120370000002,1954.3
1319.8141480000008,3767.5141480000016,2447.7000000000007
1006.5455980000006,3857.2455980000004,2850.7
1174.497097,3925.8970969999996,2751.3999999999996
1251.9509509999998,3955.2509509999995,2703.2999999999997
724.2741910000009,3943.0741909999992,3218.7999999999984
1124.5529349999988,3945.352935,2820.800000000001
1102.800753,3908.5007529999993,2805.6999999999994
1561.6800100000005,3876.480010000001,2314.8000000000006
1913.8945319999996,3864.094531999999,1950.1999999999996
1852.7471699999996,3913.54717,2060.8
2627.883307,4183.583307,1555.7
2641.1663410000006,4521.366341000001,1880.2000000000003
2916.394684,4434.194684,1517.8
2642.055297000001,4189.755297000001,1547.7
1854.1160219999995,3868.3160219999995,2014.2
1516.4554551,3520.0554551000005,2003.6000000000004
1249.6793817000012,3254.5793817000012,2004.9
1073.9547430999994,3102.8547430999997,2028.9000000000003
983.1217498999995,3019.9217498999997,2036.8000000000002
888.6884589999995,2989.388459,2100.7000000000003
842.6693958000001,3016.6693957999996,2173.9999999999995
1142.8807758000003,3138.9807758000006,1996.1000000000004
1533.4590139999998,3411.6590139999994,1878.1999999999996
1382.0026249999983,3604.002624999999,2222.000000000001
721.3589230000011,3689.458923,2968.099999999999
407.45629899999767,3760.956298999999,3353.5000000000014
491.5259780000001,3827.225978,3335.7
538.4972249999996,3870.9972249999996,3332.5
658.1481539999991,3889.348154,3231.2000000000007
890.9134299999987,3879.4134299999996,2988.500000000001
554.167075999997,3871.1670759999993,3317.0000000000023
850.6110709999998,3838.8110709999996,2988.2
763.4929440000005,3815.0929439999995,3051.599999999999
1191.337125999999,3815.0371259999993,2623.7000000000003
1904.2732480000004,4014.673248000001,2110.4000000000005
2655.0113530000012,4419.311353000001,1764.2999999999997
2383.4852880000008,4371.785288000001,1988.3000000000002
2213.087936999999,4198.087936999999,1985.0000000000005
1784.308207,3896.408207,2112.1
1527.9935810999993,3553.8935811,2025.9000000000008
1108.448573999999,3306.448573999999,2198.0
954.8194870000007,3139.9194870000006,2185.1
729.3038443,3059.7038442999997,2330.3999999999996
654.0245676,3024.2245676000002,2370.2000000000003
519.6022666999997,3049.3022667,2529.7000000000003
666.8075659000006,3184.8075659000006,2518.0
903.4761880000001,3478.676188,2575.2
492.35718700000007,3671.9571869999986,3179.5999999999985
-385.5551829999981,3772.244817000001,4157.799999999999
-963.7373410000032,3836.862659,4800.600000000003
-1071.6699070000009,3913.7300929999988,4985.4
-1312.8768479999999,3914.623151999999,5227.499999999999
-1010.0117430000014,3889.9882569999995,4900.000000000001
-549.5643029999978,3885.535697,4435.099999999998
-298.459042999998,3859.8409570000003,4158.299999999998
-124.1853359999991,3842.6146640000015,3966.8000000000006
184.3092830000005,3803.609282999999,3619.2999999999984
1276.224365,3810.324365,2534.1
1945.810150000001,3993.510150000001,2047.7
2362.904084000001,4416.404084000002,2053.5000000000005
1893.3483910000004,4379.848391,2486.5
1513.2822279999991,4226.182228,2712.9000000000005
1181.3364389999997,3920.436439,2739.1000000000004
900.9698680000006,3574.0698680000005,2673.1
751.2765653000001,3326.1765653,2574.9
590.0717996000003,3171.4717996000004,2581.4
515.9019282000017,3109.9019282000013,2593.9999999999995
481.3625267000002,3087.0625267,2605.7
502.60419990000037,3127.3041999,2624.7
690.6804066999989,3260.1804066999985,2569.4999999999995
857.2593579999993,3577.459357999999,2720.2
532.9881199999991,3768.288119999999,3235.2999999999997
-269.0226120000011,3835.477387999999,4104.5
-786.0865320000044,3895.4134679999993,4681.500000000004
-1172.3649889999997,3929.035011000001,5101.400000000001
-1363.5445219999997,3914.155477999999,5277.699999999999
-1390.7777889999993,3908.322211,5299.099999999999
-856.5439149999988,3898.156085,4754.699999999999
-955.5416619999992,3864.058338000001,4819.6
-654.6631289999996,3831.1368710000015,4485.800000000001
200.57923800000071,3806.2792379999996,3605.699999999999
489.8751039999988,3826.9751039999996,3337.100000000001
1681.5815110000008,4036.1815110000002,2354.5999999999995
2278.582623999999,4439.182623999999,2160.6
2186.7092520000006,4414.709252000001,2228.0
2027.8603470000012,4221.0603470000015,2193.2000000000003
1804.2156889999992,3925.715688999999,2121.5
1818.7839320000007,3583.983932,1765.1999999999994
1462.6521472,3324.8521471999998,1862.1999999999998
1794.9522737999991,3165.052273799999,1370.1
1857.3597272000006,3079.9597272000005,1222.6
1891.8759348999995,3055.6759348999994,1163.8
2197.0613642999992,3087.161364299999,890.0999999999999
2312.5444499999994,3238.7444499999997,926.2
2648.624484000001,3531.424484000001,882.8
2338.9461410000004,3739.446141,1400.4999999999993
2029.1115889999999,3839.0115889999993,1809.8999999999994
1660.874889000001,3924.6748890000013,2263.8
1577.914276999999,3962.2142769999987,2384.2999999999997
1846.4138849999986,4038.9138849999986,2192.5
1821.869075,4021.7690749999997,2199.8999999999996
1817.7110559999992,3941.511055999999,2123.7999999999997
1821.6603669999995,3905.660367000001,2084.0000000000014
2267.5169930000015,3837.1169930000015,1569.6
2295.2039430000004,3806.9039430000003,1511.7
2986.9434889999993,3864.1434889999996,877.2000000000003
3498.5765300000003,4122.3765300000005,623.8
3952.278914000002,4492.878914000002,540.5999999999999
3710.012682,4435.912682,725.9
3642.152921000001,4287.552921,645.3999999999997
3534.1230499999992,4085.0230499999993,550.9000000000002
3158.514348,3776.9143480000002,618.4000000000001
3017.133740000001,3533.733740000001,516.5999999999999
2849.7027726000006,3372.1027726000007,522.4
2695.5811805999997,3257.2811805999995,561.6999999999999
2569.7772480000003,3193.7772480000003,624.0
2601.9502157000015,3187.7502157000013,585.8
2609.008071,3239.9080710000003,630.9
2601.364079000001,3388.4640790000008,787.1
